117.5,2.37,45.46,2,True,0011,0000-8.2%|0001-7.6%|0010-8.5%|0100-6.5%|1000-6.2%|0011-8.1%|0101-5.5%|0110-8.8%|1001-5.7%|1010-0.0%|1100-5.6%|0111-9.3%|1011-0.0%|1101-6.1%|1110-6.2%|1111-7.6%,0011,3.97
117.5,2.37,45.98,4,False,0011,0000-10.7%|0001-6.0%|0010-10.0%|0100-7.2%|1000-4.8%|0011-7.2%|0101-6.0%|0110-10.0%|1001-0.0%|1010-4.4%|1100-5.1%|0111-9.8%|1011-0.0%|1101-5.2%|1110-6.5%|1111-7.1%,0011,3.92
117.5,2.37,46.49,2,True,1000,0000-8.3%|0001-7.7%|0010-8.6%|0100-6.7%|1000-6.1%|0011-6.3%|0101-5.7%|0110-9.6%|1001-5.6%|1010-0.0%|1100-6.4%|0111-9.5%|1011-0.0%|1101-5.9%|1110-6.5%|1111-7.4%,1000,3.96
117.5,2.37,47.00,2,False,0101,0000-12.4%|0001-6.3%|0010-8.8%|0100-6.9%|1000-0.0%|0011-6.1%|0101-5.5%|0110-8.8%|1001-4.2%|1010-4.7%|1100-5.9%|0111-9.3%|1011-0.0%|1101-5.9%|1110-7.3%|1111-7.8%,0101,3.97
117.5,2.37,47.51,4,False,1010,0000-12.8%|0001-6.3%|0010-9.9%|0100-7.1%|1000-0.0%|0011-6.2%|0101-4.3%|0110-9.0%|1001-4.1%|1010-4.7%|1100-5.7%|0111-9.5%|1011-0.0%|1101-5.8%|1110-7.0%|1111-7.6%,1010,3.97
117.5,2.37,48.02,2,True,1000,0000-8.8%|0001-8.1%|0010-9.3%|0100-7.0%|1000-4.9%|0011-6.8%|0101-5.8%|0110-9.5%|1001-5.4%|1010-0.0%|1100-5.8%|0111-9.6%|1011-0.0%|1101-6.0%|1110-6.1%|1111-7.0%,1000,4.12
117.5,2.37,48.53,3,True,0001,0000-8.8%|0001-8.7%|0010-9.2%|0100-6.9%|1000-0.0%|0011-6.7%|0101-5.7%|0110-9.4%|1001-5.4%|1010-0.0%|1100-5.8%|0111-9.5%|1011-4.5%|1101-6.1%|1110-6.1%|1111-7.0%,0001,4.11
117.5,2.37,49.04,2,True,0000,0000-8.8%|0001-7.5%|0010-9.1%|0100-7.0%|1000-0.0%|0011-6.9%|0101-6.1%|0110-9.9%|1001-5.4%|1010-0.0%|1100-5.9%|0111-9.5%|1011-5.1%|1101-6.1%|1110-5.8%|1111-6.8%,0000,4.23
117.5,2.37,49.55,1,True,0000,0000-7.6%|0001-7.8%|0010-9.1%|0100-6.9%|1000-0.0%|0011-6.9%|0101-6.0%|0110-9.8%|1001-5.4%|1010-0.0%|1100-6.0%|0111-9.4%|1011-5.2%|1101-6.2%|1110-6.8%|1111-6.9%,0000,4.23
117.5,2.37,50.06,2,True,0011,0000-6.9%|0001-8.1%|0010-9.3%|0100-7.0%|1000-0.0%|0011-7.7%|0101-6.2%|0110-10.0%|1001-5.3%|1010-0.0%|1100-5.7%|0111-9.5%|1011-5.1%|1101-6.0%|1110-6.6%|1111-6.7%,0011,4.23
117.5,2.37,50.57,3,True,0001,0000-7.4%|0001-7.9%|0010-9.2%|0100-7.1%|1000-0.0%|0011-7.2%|0101-6.2%|0110-10.0%|1001-5.3%|1010-0.0%|1100-5.8%|0111-9.5%|1011-5.1%|1101-6.1%|1110-6.6%|1111-6.7%,0001,4.23
117.5,2.37,51.08,2,False,0110,0000-11.0%|0001-5.0%|0010-9.7%|0100-6.5%|1000-0.0%|0011-8.5%|0101-5.5%|0110-9.5%|1001-0.0%|1010-4.1%|1100-5.8%|0111-9.1%|1011-4.5%|1101-5.9%|1110-7.7%|1111-7.3%,0110,4.17
117.5,2.37,51.59,2,False,0011,0000-11.4%|0001-5.6%|0010-10.1%|0100-6.7%|1000-0.0%|0011-8.8%|0101-6.6%|0110-8.4%|1001-0.0%|1010-3.9%|1100-5.3%|0111-9.3%|1011-4.4%|1101-5.5%|1110-7.2%|1111-6.9%,0011,4.17
117.5,2.37,52.11,2,False,0111,0000-11.2%|0001-5.5%|0010-10.1%|0100-6.8%|1000-0.0%|0011-7.6%|0101-6.7%|0110-9.1%|1001-0.0%|1010-4.7%|1100-5.3%|0111-9.5%|1011-4.2%|1101-5.3%|1110-7.1%|1111-6.8%,0111,4.17
117.5,2.37,52.62,3,False,0110,0000-11.9%|0001-5.6%|0010-10.3%|0100-6.9%|1000-4.2%|0011-8.2%|0101-6.9%|0110-9.2%|1001-0.0%|1010-4.7%|1100-5.2%|0111-8.1%|1011-0.0%|1101-5.3%|1110-6.9%|1111-6.6%,0110,4.17
117.5,2.37,53.13,1,False,1100,0000-10.2%|0001-5.7%|0010-8.9%|0100-6.3%|1000-5.1%|0011-6.7%|0101-5.9%|0110-8.3%|1001-0.0%|1010-5.3%|1100-6.5%|0111-8.4%|1011-0.0%|1101-6.4%|1110-8.3%|1111-8.0%,1100,4.42
117.5,2.37,53.64,1,False,0010,0000-11.4%|0001-6.0%|0010-9.4%|0100-6.4%|1000-4.9%|0011-7.0%|0101-6.0%|0110-8.8%|1001-0.0%|1010-5.2%|1100-4.7%|0111-8.5%|1011-0.0%|1101-6.1%|1110-7.9%|1111-7.7%,0010,4.42
117.5,2.37,54.15,3,False,0111,0000-11.6%|0001-5.7%|0010-8.1%|0100-6.5%|1000-4.9%|0011-7.0%|0101-6.1%|0110-9.2%|1001-0.0%|1010-5.1%|1100-5.2%|0111-8.7%|1011-0.0%|1101-6.1%|1110-8.0%|1111-7.8%,0111,4.42
117.5,2.37,54.66,1,False,0000,0000-12.2%|0001-5.9%|0010-8.6%|0100-6.6%|1000-4.8%|0011-7.8%|0101-6.2%|0110-9.2%|1001-0.0%|1010-5.0%|1100-5.1%|0111-7.4%|1011-0.0%|1101-6.0%|1110-7.7%|1111-7.5%,0000,4.42
117.5,2.37,55.17,0,False,0011,0000-11.5%|0001-7.3%|0010-9.2%|0100-6.0%|1000-4.6%|0011-8.0%|0101-5.7%|0110-8.8%|1001-0.0%|1010-4.8%|1100-5.2%|0111-8.1%|1011-0.0%|1101-5.7%|1110-7.8%|1111-7.5%,0011,4.47
117.5,2.37,55.68,3,True,0101,0000-8.8%|0001-9.1%|0010-8.8%|0100-6.7%|1000-5.8%|0011-6.4%|0101-6.5%|0110-10.0%|1001-5.1%|1010-5.3%|1100-0.0%|0111-8.4%|1011-0.0%|1101-5.7%|1110-6.6%|1111-6.7%,0101,4.46
117.5,2.37,56.19,4,True,1101,0000-8.8%|0001-9.1%|0010-8.9%|0100-6.8%|1000-5.7%|0011-7.8%|0101-5.2%|0110-10.2%|1001-5.0%|1010-5.2%|1100-0.0%|0111-8.6%|1011-0.0%|1101-5.6%|1110-6.6%|1111-6.7%,1101,4.46
117.5,2.37,56.70,3,False,0011,0000-12.6%|0001-7.3%|0010-9.6%|0100-6.2%|1000-4.4%|0011-8.2%|0101-4.9%|0110-9.8%|1001-0.0%|1010-4.7%|1100-4.9%|0111-8.9%|1011-4.0%|1101-0.0%|1110-7.4%|1111-7.2%,0011,4.47
117.5,2.37,57.21,3,True,0110,0000-8.2%|0001-8.9%|0010-8.8%|0100-7.2%|1000-5.2%|0011-7.4%|0101-6.7%|0110-11.1%|1001-4.8%|1010-5.1%|1100-0.0%|0111-9.8%|1011-4.6%|1101-0.0%|1110-6.1%|1111-6.2%,0110,4.52
117.5,2.37,57.72,3,True,0001,0000-8.2%|0001-8.8%|0010-8.8%|0100-7.2%|1000-5.1%|0011-7.8%|0101-6.7%|0110-10.3%|1001-4.7%|1010-5.0%|1100-5.2%|0111-9.8%|1011-0.0%|1101-0.0%|1110-6.1%|1111-6.3%,0001,4.53
117.5,2.37,58.24,3,True,1100,0000-8.2%|0001-7.6%|0010-9.6%|0100-7.3%|1000-5.1%|0011-7.9%|0101-6.8%|0110-10.8%|1001-4.7%|1010-4.9%|1100-5.1%|0111-9.9%|1011-0.0%|1101-0.0%|1110-5.9%|1111-6.1%,1100,4.53
117.5,2.37,58.75,4,True,0110,0000-8.0%|0001-7.8%|0010-9.5%|0100-7.3%|1000-5.1%|0011-7.8%|0101-6.7%|0110-10.7%|1001-4.7%|1010-5.0%|1100-0.0%|0111-10.6%|1011-4.6%|1101-0.0%|1110-6.1%|1111-6.3%,0110,4.53
117.5,2.37,59.26,2,False,0011,0000-11.8%|0001-5.9%|0010-9.5%|0100-6.2%|1000-5.0%|0011-7.1%|0101-5.4%|0110-8.5%|1001-0.0%|1010-5.1%|1100-6.0%|0111-8.6%|1011-0.0%|1101-5.6%|1110-8.1%|1111-7.1%,0011,4.53
117.5,2.37,59.77,0,False,0111,0000-12.5%|0001-6.1%|0010-10.2%|0100-6.4%|1000-4.8%|0011-7.0%|0101-5.6%|0110-9.1%|1001-0.0%|1010-5.0%|1100-5.4%|0111-8.8%|1011-0.0%|1101-5.1%|1110-7.4%|1111-6.6%,0111,4.53
117.5,2.37,60.28,2,False,0010,0000-12.7%|0001-6.0%|0010-10.2%|0100-6.7%|1000-4.5%|0011-7.4%|0101-6.8%|0110-9.7%|1001-0.0%|1010-4.6%|1100-5.3%|0111-7.7%|1011-0.0%|1101-4.8%|1110-7.2%|1111-6.4%,0010,4.53
117.5,2.37,60.79,0,False,1101,0000-13.0%|0001-6.0%|0010-8.8%|0100-6.7%|1000-4.6%|0011-7.3%|0101-6.9%|0110-9.4%|1001-0.0%|1010-4.7%|1100-5.3%|0111-8.0%|1011-0.0%|1101-5.9%|1110-7.2%|1111-6.3%,1101,4.53
117.5,2.37,61.30,0,False,0010,0000-12.1%|0001-6.4%|0010-10.4%|0100-6.5%|1000-4.3%|0011-10.4%|0101-6.5%|0110-8.7%|1001-0.0%|1010-4.8%|1100-4.8%|0111-7.9%|1011-0.0%|1101-4.0%|1110-7.0%|1111-6.2%,0010,4.64
117.5,2.37,61.81,0,False,0000,0000-12.4%|0001-6.4%|0010-9.6%|0100-6.6%|1000-4.2%|0011-10.5%|0101-6.6%|0110-9.5%|1001-0.0%|1010-4.7%|1100-4.6%|0111-7.9%|1011-0.0%|1101-4.3%|1110-6.7%|1111-6.0%,0000,4.63
117.5,2.37,62.32,0,False,0110,0000-11.4%|0001-7.5%|0010-10.0%|0100-6.6%|1000-4.1%|0011-10.6%|0101-6.6%|0110-9.6%|1001-0.0%|1010-4.6%|1100-4.5%|0111-8.0%|1011-0.0%|1101-4.1%|1110-6.6%|1111-5.9%,0110,4.63
117.5,2.37,62.83,1,False,1111,0000-12.0%|0001-7.4%|0010-10.0%|0100-6.6%|1000-4.1%|0011-10.5%|0101-6.6%|0110-8.1%|1001-0.0%|1010-4.6%|1100-5.6%|0111-7.8%|1011-0.0%|1101-4.2%|1110-6.6%|1111-5.8%,1111,4.63
117.5,2.37,63.34,0,False,0100,0000-12.0%|0001-7.2%|0010-8.9%|0100-6.7%|1000-4.4%|0011-9.3%|0101-6.6%|0110-9.7%|1001-0.0%|1010-4.9%|1100-5.9%|0111-8.1%|1011-0.0%|1101-4.3%|1110-7.1%|1111-4.9%,0100,4.68
117.5,2.37,63.85,0,False,0000,0000-12.5%|0001-7.3%|0010-9.3%|0100-5.3%|1000-4.2%|0011-10.4%|0101-6.8%|0110-9.9%|1001-0.0%|1010-4.8%|1100-5.5%|0111-8.3%|1011-0.0%|1101-4.0%|1110-6.7%|1111-5.1%,0000,4.68
117.5,2.37,64.37,0,False,1100,0000-11.5%|0001-7.2%|0010-9.2%|0100-5.9%|1000-4.1%|0011-10.4%|0101-6.9%|0110-10.1%|1001-0.0%|1010-4.6%|1100-5.4%|0111-9.4%|1011-0.0%|1101-3.7%|1110-6.6%|1111-5.0%,1100,4.68
117.5,2.37,64.88,0,False,0111,0000-12.4%|0001-7.3%|0010-10.1%|0100-5.8%|1000-4.3%|0011-10.4%|0101-6.7%|0110-9.7%|1001-0.0%|1010-4.7%|1100-4.0%|0111-9.0%|1011-0.0%|1101-3.9%|1110-6.7%|1111-5.0%,0111,4.68
117.5,2.37,65.39,0,False,0010,0000-12.4%|0001-7.6%|0010-9.6%|0100-6.2%|1000-3.9%|0011-11.0%|0101-7.0%|0110-9.5%|1001-0.0%|1010-4.5%|1100-4.4%|0111-7.8%|1011-0.0%|1101-4.9%|1110-6.5%|1111-4.9%,0010,4.72
117.5,2.37,65.90,0,False,1010,0000-13.4%|0001-7.9%|0010-9.8%|0100-6.6%|1000-0.0%|0011-11.6%|0101-7.5%|0110-10.3%|1001-0.0%|1010-4.3%|1100-4.1%|0111-9.0%|1011-0.0%|1101-4.6%|1110-6.2%|1111-4.6%,1010,4.72
117.5,2.37,66.41,2,False,0111,0000-13.7%|0001-7.9%|0010-10.1%|0100-6.7%|1000-3.6%|0011-11.6%|0101-7.6%|0110-10.3%|1001-0.0%|1010-0.0%|1100-4.1%|0111-9.1%|1011-0.0%|1101-4.6%|1110-6.2%|1111-4.6%,0111,4.72
117.5,2.37,66.92,3,False,0111,0000-14.1%|0001-7.9%|0010-10.4%|0100-6.7%|1000-3.7%|0011-11.7%|0101-7.6%|0110-11.2%|1001-0.0%|1010-0.0%|1100-4.1%|0111-7.3%|1011-0.0%|1101-4.6%|1110-6.2%|1111-4.6%,0111,4.72
117.5,2.37,67.43,2,True,0010,0000-9.3%|0001-9.0%|0010-8.6%|0100-6.9%|1000-5.4%|0011-9.1%|0101-7.4%|0110-11.1%|1001-4.6%|1010-0.0%|1100-4.6%|0111-7.2%|1011-0.0%|1101-5.1%|1110-6.0%|1111-5.8%,0010,4.84
117.5,2.37,67.94,5,True,1111,0000-9.3%|0001-8.9%|0010-7.4%|0100-7.9%|1000-5.2%|0011-9.1%|0101-7.4%|0110-11.2%|1001-4.4%|1010-0.0%|1100-4.5%|0111-7.8%|1011-0.0%|1101-5.0%|1110-6.0%|1111-5.8%,1111,4.84
117.5,2.37,68.45,3,True,1101,0000-10.1%|0001-9.0%|0010-7.9%|0100-8.0%|1000-5.2%|0011-9.1%|0101-7.5%|0110-11.3%|1001-4.4%|1010-0.0%|1100-4.5%|0111-7.8%|1011-4.4%|1101-5.0%|1110-5.9%|1111-0.0%,1101,4.84
117.5,2.37,68.96,3,True,0100,0000-9.9%|0001-8.7%|0010-7.8%|0100-8.0%|1000-5.1%|0011-8.9%|0101-7.4%|0110-11.3%|1001-4.4%|1010-0.0%|1100-5.5%|0111-7.8%|1011-4.4%|1101-0.0%|1110-6.0%|1111-4.8%,0100,4.84
117.5,2.37,69.47,2,False,0110,0000-14.2%|0001-8.0%|0010-9.6%|0100-6.4%|1000-3.7%|0011-10.3%|0101-7.5%|0110-11.7%|1001-0.0%|1010-3.6%|1100-5.1%|0111-8.6%|1011-0.0%|1101-0.0%|1110-6.5%|1111-4.8%,0110,4.85
117.5,2.37,69.98,2,True,0101,0000-10.0%|0001-8.9%|0010-8.8%|0100-6.4%|1000-5.5%|0011-9.4%|0101-7.1%|0110-9.7%|1001-4.8%|1010-0.0%|1100-5.3%|0111-8.2%|1011-4.8%|1101-0.0%|1110-6.0%|1111-4.9%,0101,5.12
117.5,2.37,70.50,2,False,1000,0000-14.3%|0001-7.8%|0010-10.2%|0100-7.2%|1000-3.9%|0011-9.9%|0101-5.8%|0110-10.8%|1001-0.0%|1010-4.9%|1100-5.2%|0111-8.4%|1011-0.0%|1101-0.0%|1110-6.8%|1111-5.0%,1000,4.85
117.5,2.37,71.01,3,True,0011,0000-9.7%|0001-8.6%|0010-8.6%|0100-6.4%|1000-0.0%|0011-9.3%|0101-6.1%|0110-10.1%|1001-4.9%|1010-5.5%|1100-5.5%|0111-8.9%|1011-4.9%|1101-0.0%|1110-6.3%|1111-5.1%,0011,5.11
117.5,2.37,71.52,2,False,0010,0000-12.4%|0001-7.1%|0010-9.1%|0100-6.6%|1000-0.0%|0011-8.3%|0101-5.9%|0110-10.3%|1001-0.0%|1010-5.3%|1100-5.5%|0111-9.4%|1011-4.3%|1101-3.8%|1110-6.8%|1111-5.0%,0010,5.15
117.5,2.37,72.03,2,False,1010,0000-13.4%|0001-7.4%|0010-9.4%|0100-7.0%|1000-0.0%|0011-9.5%|0101-6.2%|0110-11.0%|1001-0.0%|1010-5.1%|1100-5.4%|0111-10.0%|1011-4.1%|1101-0.0%|1110-6.6%|1111-4.8%,1010,5.15
117.5,2.37,72.54,2,True,1001,0000-9.6%|0001-9.2%|0010-8.0%|0100-6.4%|1000-5.1%|0011-8.3%|0101-6.1%|0110-9.6%|1001-5.2%|1010-0.0%|1100-5.9%|0111-9.1%|1011-4.9%|1101-0.0%|1110-6.4%|1111-6.1%,1001,5.18
117.5,2.37,73.05,2,False,0101,0000-13.2%|0001-7.2%|0010-9.7%|0100-7.0%|1000-0.0%|0011-9.4%|0101-6.3%|0110-10.8%|1001-0.0%|1010-0.0%|1100-5.4%|0111-9.8%|1011-4.1%|1101-4.7%|1110-6.6%|1111-5.8%,0101,5.14
117.5,2.37,73.56,1,False,1100,0000-13.4%|0001-7.3%|0010-9.1%|0100-7.0%|1000-0.0%|0011-8.3%|0101-0.0%|0110-9.5%|1001-0.0%|1010-5.0%|1100-6.6%|0111-8.6%|1011-4.6%|1101-5.6%|1110-8.1%|1111-7.0%,1100,5.19
117.5,2.37,74.07,1,False,0110,0000-14.1%|0001-7.5%|0010-9.6%|0100-7.3%|1000-0.0%|0011-8.6%|0101-4.9%|0110-10.8%|1001-0.0%|1010-4.6%|1100-4.4%|0111-8.9%|1011-0.0%|1101-5.2%|1110-7.5%|1111-6.5%,0110,5.19
117.5,2.37,74.58,1,True,1000,0000-9.9%|0001-9.4%|0010-8.5%|0100-7.4%|1000-4.6%|0011-8.5%|0101-6.6%|0110-9.8%|1001-0.0%|1010-4.7%|1100-0.0%|0111-9.6%|1011-4.7%|1101-5.0%|1110-5.9%|1111-5.6%,1000,5.24
117.5,2.37,75.09,1,True,1100,0000-9.8%|0001-9.1%|0010-8.4%|0100-7.4%|1000-0.0%|0011-8.3%|0101-6.5%|0110-10.1%|1001-0.0%|1010-4.8%|1100-4.5%|0111-9.5%|1011-4.8%|1101-5.1%|1110-6.0%|1111-5.7%,1100,5.25
117.5,2.37,75.60,1,False,0011,0000-12.5%|0001-7.2%|0010-8.8%|0100-7.1%|1000-0.0%|0011-9.3%|0101-5.9%|0110-10.1%|1001-0.0%|1010-4.9%|1100-4.5%|0111-8.8%|1011-0.0%|1101-5.8%|1110-8.1%|1111-7.0%,0011,5.23
117.5,2.37,76.12,1,False,1010,0000-12.9%|0001-7.3%|0010-10.1%|0100-7.2%|1000-0.0%|0011-8.2%|0101-6.0%|0110-10.4%|1001-0.0%|1010-4.6%|1100-4.5%|0111-9.0%|1011-0.0%|1101-5.5%|1110-7.6%|1111-6.7%,1010,5.22
117.5,2.37,76.63,4,True,0111,0000-9.7%|0001-8.9%|0010-8.9%|0100-6.6%|1000-5.0%|0011-8.4%|0101-6.0%|0110-9.4%|1001-0.0%|1010-4.6%|1100-0.0%|0111-8.6%|1011-5.1%|1101-5.6%|1110-6.7%|1111-6.5%,0111,5.32
117.5,2.37,77.14,3,False,0110,0000-12.5%|0001-7.0%|0010-9.8%|0100-7.0%|1000-0.0%|0011-8.5%|0101-5.8%|0110-10.0%|1001-0.0%|1010-4.4%|1100-4.4%|0111-7.2%|1011-4.1%|1101-5.4%|1110-7.4%|1111-6.4%,0110,5.22
117.5,2.37,77.65,3,True,1111,0000-9.3%|0001-9.1%|0010-8.5%|0100-6.7%|1000-0.0%|0011-8.5%|0101-7.0%|0110-8.3%|1001-5.2%|1010-5.4%|1100-0.0%|0111-8.3%|1011-5.4%|1101-5.6%|1110-6.3%|1111-6.3%,1111,5.70
117.5,2.37,78.16,3,True,0001,0000-9.6%|0001-9.3%|0010-8.7%|0100-6.8%|1000-0.0%|0011-8.7%|0101-7.1%|0110-8.8%|1001-5.1%|1010-5.3%|1100-0.0%|0111-8.3%|1011-5.3%|1101-5.6%|1110-6.4%|1111-5.0%,0001,5.69
117.5,2.37,78.67,3,False,0100,0000-14.0%|0001-6.2%|0010-9.9%|0100-7.9%|1000-0.0%|0011-8.8%|0101-7.8%|0110-10.3%|1001-0.0%|1010-4.2%|1100-4.4%|0111-8.7%|1011-0.0%|1101-5.3%|1110-7.0%|1111-5.6%,0100,5.32
117.5,2.37,79.18,2,False,0000,0000-13.9%|0001-6.6%|0010-9.6%|0100-6.0%|1000-0.0%|0011-8.6%|0101-7.5%|0110-9.8%|1001-0.0%|1010-4.1%|1100-4.3%|0111-8.3%|1011-4.0%|1101-5.2%|1110-6.7%|1111-5.4%,0000,5.32
117.5,2.37,79.69,4,True,0101,0000-8.1%|0001-8.0%|0010-9.1%|0100-6.5%|1000-5.7%|0011-8.6%|0101-7.3%|0110-9.9%|1001-0.0%|1010-5.2%|1100-5.7%|0111-8.6%|1011-0.0%|1101-5.5%|1110-6.4%|1111-5.4%,0101,5.67
117.5,2.37,80.20,3,True,0000,0000-8.8%|0001-8.1%|0010-9.5%|0100-6.8%|1000-5.2%|0011-9.6%|0101-6.1%|0110-10.3%|1001-0.0%|1010-4.7%|1100-5.4%|0111-8.8%|1011-0.0%|1101-5.2%|1110-6.2%|1111-5.1%,0000,5.66
117.5,2.37,80.71,3,True,0100,0000-7.7%|0001-8.1%|0010-9.4%|0100-6.8%|1000-5.3%|0011-9.6%|0101-6.6%|0110-10.2%|1001-0.0%|1010-5.7%|1100-5.4%|0111-8.8%|1011-0.0%|1101-5.2%|1110-6.1%|1111-5.1%,0100,5.67
117.5,2.37,81.22,3,True,0100,0000-8.0%|0001-7.9%|0010-9.3%|0100-5.4%|1000-5.3%|0011-9.5%|0101-6.6%|0110-10.1%|1001-0.0%|1010-5.8%|1100-5.5%|0111-9.5%|1011-0.0%|1101-5.4%|1110-6.3%|1111-5.3%,0100,5.67
117.5,2.37,81.73,4,False,0010,0000-12.8%|0001-7.0%|0010-10.0%|0100-4.5%|1000-0.0%|0011-9.7%|0101-6.7%|0110-10.5%|1001-0.0%|1010-5.4%|1100-5.6%|0111-9.2%|1011-0.0%|1101-5.4%|1110-7.3%|1111-5.9%,0010,5.75
117.5,2.37,82.25,3,True,0001,0000-8.1%|0001-8.5%|0010-7.6%|0100-5.3%|1000-5.1%|0011-9.2%|0101-6.7%|0110-10.9%|1001-0.0%|1010-5.7%|1100-5.4%|0111-9.7%|1011-0.0%|1101-5.3%|1110-6.2%|1111-6.2%,0001,5.79
117.5,2.37,82.76,3,True,0101,0000-8.2%|0001-8.1%|0010-8.1%|0100-5.3%|1000-5.0%|0011-9.2%|0101-6.8%|0110-11.0%|1001-0.0%|1010-5.7%|1100-5.4%|0111-9.7%|1011-0.0%|1101-5.3%|1110-6.1%|1111-6.1%,0101,5.79
117.5,2.37,83.27,3,False,0000,0000-13.5%|0001-7.1%|0010-9.5%|0100-5.9%|1000-0.0%|0011-10.1%|0101-5.2%|0110-10.5%|1001-0.0%|1010-5.2%|1100-5.3%|0111-9.1%|1011-0.0%|1101-5.1%|1110-6.9%|1111-6.6%,0000,5.74
117.5,2.37,83.78,3,False,1111,0000-12.4%|0001-6.0%|0010-8.9%|0100-5.8%|1000-0.0%|0011-8.4%|0101-5.6%|0110-9.3%|1001-0.0%|1010-5.8%|1100-6.0%|0111-8.1%|1011-4.2%|1101-5.3%|1110-7.4%|1111-6.9%,1111,5.75
117.5,2.37,84.29,2,False,0110,0000-14.0%|0001-6.4%|0010-9.9%|0100-6.2%|1000-0.0%|0011-9.2%|0101-6.9%|0110-10.2%|1001-0.0%|1010-5.6%|1100-5.7%|0111-8.7%|1011-0.0%|1101-5.0%|1110-7.1%|1111-5.0%,0110,5.75
117.5,2.37,84.80,2,False,1100,0000-14.6%|0001-6.5%|0010-9.9%|0100-6.4%|1000-0.0%|0011-9.2%|0101-7.1%|0110-8.9%|1001-0.0%|1010-5.5%|1100-5.7%|0111-8.8%|1011-0.0%|1101-4.9%|1110-7.0%|1111-5.4%,1100,5.75
117.5,2.37,85.31,3,False,0000,0000-14.0%|0001-6.2%|0010-9.6%|0100-6.9%|1000-0.0%|0011-8.9%|0101-6.7%|0110-8.9%|1001-0.0%|1010-5.5%|1100-4.0%|0111-8.3%|1011-4.0%|1101-4.9%|1110-6.8%|1111-5.3%,0000,5.75
117.5,2.37,85.82,3,True,0010,0000-7.7%|0001-8.5%|0010-8.2%|0100-7.3%|1000-5.9%|0011-8.9%|0101-6.7%|0110-9.1%|1001-0.0%|1010-6.1%|1100-0.0%|0111-9.0%|1011-5.1%|1101-5.5%|1110-6.4%|1111-5.6%,0010,5.88
117.5,2.37,86.33,3,True,0110,0000-8.3%|0001-8.6%|0010-8.0%|0100-7.5%|1000-5.7%|0011-9.0%|0101-6.7%|0110-9.4%|1001-0.0%|1010-5.8%|1100-0.0%|0111-9.0%|1011-4.9%|1101-5.3%|1110-6.3%|1111-5.5%,0110,5.88
117.5,2.37,86.84,3,True,0100,0000-8.3%|0001-9.4%|0010-8.4%|0100-7.5%|1000-5.6%|0011-9.1%|0101-6.8%|0110-8.3%|1001-0.0%|1010-5.8%|1100-0.0%|0111-9.1%|1011-4.8%|1101-5.3%|1110-6.2%|1111-5.4%,0100,5.88
117.5,2.37,87.35,4,False,0100,0000-13.2%|0001-7.8%|0010-8.6%|0100-5.8%|1000-0.0%|0011-8.6%|0101-7.1%|0110-7.7%|1001-0.0%|1010-5.6%|1100-4.5%|0111-8.3%|1011-4.4%|1101-4.8%|1110-7.2%|1111-6.2%,0100,5.84
117.5,2.37,87.86,3,False,1110,0000-11.9%|0001-7.3%|0010-8.5%|0100-5.5%|1000-4.6%|0011-8.3%|0101-7.0%|0110-8.3%|1001-0.0%|1010-6.0%|1100-5.2%|0111-8.0%|1011-0.0%|1101-5.3%|1110-7.7%|1111-6.3%,1110,6.04
117.5,2.37,88.38,1,True,0011,0000-9.1%|0001-9.3%|0010-8.9%|0100-6.1%|1000-5.4%|0011-9.3%|0101-7.5%|0110-9.1%|1001-0.0%|1010-5.9%|1100-0.0%|0111-8.7%|1011-4.8%|1101-5.1%|1110-4.8%|1111-6.1%,0011,6.08
117.5,2.37,88.89,3,True,1010,0000-9.1%|0001-9.3%|0010-8.8%|0100-6.1%|1000-5.4%|0011-8.1%|0101-7.6%|0110-9.7%|1001-0.0%|1010-5.9%|1100-0.0%|0111-8.8%|1011-4.8%|1101-5.1%|1110-5.2%|1111-6.0%,1010,6.08
117.5,2.37,89.40,1,False,0010,0000-12.4%|0001-7.3%|0010-8.8%|0100-6.1%|1000-4.5%|0011-7.5%|0101-7.1%|0110-9.3%|1001-0.0%|1010-4.3%|1100-5.9%|0111-8.1%|1011-0.0%|1101-5.2%|1110-6.5%|1111-7.0%,0010,6.04
117.5,2.37,89.91,3,False,0110,0000-12.6%|0001-7.0%|0010-7.8%|0100-6.1%|1000-4.6%|0011-7.4%|0101-7.5%|0110-8.1%|1001-0.0%|1010-5.1%|1100-6.3%|0111-7.7%|1011-0.0%|1101-5.8%|1110-6.8%|1111-7.2%,0110,6.08
117.5,2.37,90.42,2,True,0010,0000-9.5%|0001-8.6%|0010-8.9%|0100-6.3%|1000-5.6%|0011-8.3%|0101-8.0%|0110-8.4%|1001-0.0%|1010-5.2%|1100-5.6%|0111-8.8%|1011-0.0%|1101-5.4%|1110-5.4%|1111-6.1%,0010,6.02
117.5,2.37,90.93,2,False,1101,0000-13.3%|0001-7.0%|0010-8.0%|0100-6.3%|1000-4.6%|0011-7.3%|0101-7.7%|0110-8.3%|1001-0.0%|1010-5.0%|1100-6.0%|0111-7.7%|1011-0.0%|1101-5.5%|1110-6.5%|1111-6.9%,1101,6.07
